-0.007955264,-19.8555907782,1506365255.4243,Time Diff,X dist,Y dist
-8.3651776244,-15.0715389092,1506365274.03707,0.0211741924,0.3433636386,0.1595049634
-8.5208794925,-15.2931502331,1506365274.05586,0.0187900066,0.1557018682,0.2216113239
-9.0750815252,-15.7680740097,1506365274.07714,0.0212779045,0.5542020327,0.4749237767
-9.5362845768,-15.7461557025,1506365274.0959,0.0187649727,0.4612030516,0.0219183072
-9.4494139571,-16.0401071225,1506365274.11839,0.0224831104,0.0868706197,0.2939514199
-9.8479655752,-16.1625462001,1506365274.13834,0.0199508667,0.3985516181,0.1224390776
-10.7961454284,-15.9371759739,1506365274.1571,0.018764019,0.9481798532,0.2253702261
-11.1477795645,-15.8755105359,1506365274.17719,0.0200901031,0.3516341361,0.061665438
-11.5278844638,-15.8330420083,1506365274.19968,0.0224928856,0.3801048994,0.0424685276
-11.5790766316,-15.7524099849,1506365274.21844,0.0187549591,0.0511921677,0.0806320234
-12.9423176408,-15.6374713797,1506365274.23969,0.0212512016,1.3632410092,0.1149386053
-13.2377316807,-15.4252116678,1506365274.25959,0.0199029446,0.2954140399,0.2122597119
-13.6406292338,-15.3133183667,1506365274.28085,0.0212528706,0.4028975531,0.1118933011
-13.7006454859,-15.1596512236,1506365274.2996,0.0187549591,0.0600162521,0.1536671431
-14.3857539711,-15.1427951947,1506365274.32084,0.021239996,0.6851084851,0.0168560289
-15.2196234716,-15.0386190412,1506365274.3396,0.0187580585,0.8338695005,0.1041761535
-15.5036262638,-15.0527867588,1506365274.3596,0.0199980736,0.2840027922,0.0141677176
-16.3202673137,-14.8102040169,1506365274.38085,0.0212540627,0.8166410499,0.2425827419
-16.8419795815,-14.5570452103,1506365274.41084,0.0299859047,0.5217122678,0.2531588066
-17.0642671278,-14.0607725782,1506365274.43836,0.0275270939,0.2222875463,0.4962726322
-17.4026059219,-13.7836249262,1506365274.46216,0.0237998962,0.3383387941,0.2771476519
-17.5888481796,-13.2920685657,1506365274.48214,0.0199811459,0.1862422577,0.4915563606
-17.5171672209,-12.7436039572,1506365274.50207,0.0199239254,0.0716809587,0.5484646085
-17.5320545103,-12.241095405,1506365274.52459,0.0225169659,0.0148872894,0.5025085522
-18.1225936841,-11.6107595838,1506365274.54346,0.0188748837,0.5905391737,0.6303358212
-18.8993558013,-10.195231483,1506365274.56347,0.0200080872,0.7767621172,1.4155281008
-19.3339942197,-9.5884354963,1506365274.58346,0.0199930668,0.4346384183,0.6067959867
-19.902350101,-9.1639260744,1506365274.60084,0.0173749924,0.5683558814,0.4245094219
-20.2169678198,-8.5803559775,1506365274.61846,0.017621994,0.3146177187,0.5835700969
-21.1514950791,-7.9470864693,1506365274.63851,0.0200488567,0.9345272593,0.6332695082
-21.8557739166,-7.6116672948,1506365274.65853,0.0200250149,0.7042788375,0.3354191745
-21.8535843912,-7.4653153129,1506365274.68463,0.026099205,0.0021895254,0.1463519819
-22.0425327822,-7.6541150841,1506365274.70847,0.0238358974,0.188948391,0.1887997713
-22.6878499524,-7.7291344797,1506365274.72709,0.018627882,0.6453171702,0.0750193956
-23.0348028007,-7.8107784791,1506365274.7471,0.0200099945,0.3469528482,0.0816439994
-23.3885259677,-8.1058501458,1506365274.76707,0.019963026,0.353723167,0.2950716667
-23.7737752628,-8.0123019588,1506365274.78582,0.0187501907,0.3852492952,0.0935481871
-23.9721681139,-8.1925130873,1506365274.80843,0.0226159096,0.1983928511,0.1802111285
-24.0652006806,-8.5222199539,1506365274.82958,0.0211470127,0.0930325667,0.3297068667
-24.6069979716,-8.6717972741,1506365274.84846,0.0188779831,0.5417972911,0.1495773201
-24.4978388504,-8.8722348458,1506365274.86707,0.0186069012,0.1091591212,0.2004375717
-24.5498108708,-8.9750837921,1506365274.88846,0.021392107,0.0519720204,0.1028489463
-24.972420107,-9.4144432346,1506365274.90957,0.0211069584,0.4226092362,0.4393594425
-25.2922887842,-9.6052303667,1506365274.92846,0.0188949108,0.3198686772,0.1907871322
-24.9852818835,-9.95462661,1506365274.94959,0.0211341381,0.3070069008,0.3493962432
-25.2557164162,-10.6698427305,1506365274.97206,0.0224690437,0.2704345328,0.7152161206
-25.0862669037,-11.1957090612,1506365274.99081,0.0187468529,0.1694495125,0.5258663306
-25.5823838195,-11.2169576111,1506365275.00957,0.0187580585,0.4961169158,0.0212485499
-25.3610444728,-11.7172456689,1506365275.03082,0.0212490559,0.2213393467,0.5002880578
-26.1277528422,-12.3079744536,1506365275.05081,0.0199968815,0.7667083694,0.5907287847
-26.0385369389,-12.3622790682,1506365275.07082,0.020004034,0.0892159033,0.0543046146
-26.1913640886,-12.6029713923,1506365275.09082,0.0199990273,0.1528271497,0.2406923241
-25.9738877609,-12.7309992316,1506365275.11207,0.0212550163,0.2174763278,0.1280278393
-25.479386253,-13.0853376543,1506365275.13206,0.019990921,0.4945015079,0.3543384227
-25.0963143902,-13.0969664164,1506365275.15207,0.020004034,0.3830718628,0.0116287621
-25.3110091657,-12.670237551,1506365275.18345,0.0313839912,0.2146947756,0.4267288655
-25.1069171763,-12.5361247847,1506365275.20347,0.0200150013,0.2040919894,0.1341127663
-25.2176265007,-12.2802856154,1506365275.2346,0.0311341286,0.1107093244,0.2558391692
-25.1096308509,-12.4597916035,1506365275.25346,0.0188629627,0.1079956498,0.1795059881
-24.9922888332,-12.4773207923,1506365275.27458,0.0211150646,0.1173420177,0.0175291887
-25.416994334,-12.6470696621,1506365275.29457,0.0199940205,0.4247055008,0.1697488698
-25.1560659008,-12.859559797,1506365275.32458,0.0300059319,0.2609284333,0.2124901349
-25.209916427,-12.8900170051,1506365275.34585,0.0212750435,0.0538505263,0.0304572081
-25.2105763282,-12.9434160321,1506365275.36583,0.0199739933,0.0006599011,0.053399027
-25.3926502169,-12.8505946393,1506365275.38583,0.020004034,0.1820738887,0.0928213928
-25.0505944045,-12.4362081732,1506365275.40584,0.0200068951,0.3420558124,0.4143864661
-25.6752999965,-11.9854994694,1506365275.42584,0.0199999809,0.624705592,0.4507087038
-25.6004287231,-11.8080910057,1506365275.44847,0.0226280689,0.0748712734,0.1774084638
-25.7031858116,-10.5955798938,1506365275.46958,0.0211098194,0.1027570884,1.2125111118
-26.0793852927,-10.1728798132,1506365275.48709,0.017509222,0.3761994812,0.4227000806
-26.4953049322,-9.7264531171,1506365275.5084,0.0213179588,0.4159196395,0.4464266961
-26.3092837217,-9.652542783,1506365275.52958,0.0211789608,0.1860212106,0.0739103341
-26.3623602464,-9.4433488456,1506365275.54849,0.0189080238,0.0530765247,0.2091939374
-26.3518741374,-9.6431623016,1506365275.57083,0.0223379135,0.0104861089,0.199813456
-26.7379764865,-9.4692617796,1506365275.58964,0.0188140869,0.3861023491,0.173900522
-26.7951588782,-9.4983477421,1506365275.60962,0.019974947,0.0571823917,0.0290859625
-26.6425553373,-9.1055420537,1506365275.63086,0.0212469101,0.152603541,0.3928056884
-26.9636670977,-9.115683571,1506365275.64963,0.0187699795,0.3211117604,0.0101415173
-27.0724172936,-9.3855724269,1506365275.66958,0.0199511051,0.108750196,0.2698888559
-27.0245582274,-9.2842769432,1506365275.68961,0.0200240612,0.0478590662,0.1012954837
-26.8285843992,-9.4539150666,1506365275.73212,0.0425069332,0.1959738282,0.1696381234
-27.4363144953,-9.6503777502,1506365275.75087,0.0187540054,0.6077300961,0.1964626836
-27.4965410132,-9.7231803485,1506365275.77086,0.019990921,0.0602265179,0.0728025982
-27.3841376901,-10.0517893601,1506365275.79213,0.021269083,0.1124033232,0.3286090116
-27.2650732005,-10.011674804,1506365275.81213,0.0199980736,0.1190644896,0.0401145561
-27.5774235421,-9.6400757357,1506365275.83225,0.0201199055,0.3123503416,0.3715990683
-27.9396756501,-9.1088654842,1506365275.85213,0.0198791027,0.362252108,0.5312102514
-28.3442358105,-8.7020867204,1506365275.87346,0.0213320255,0.4045601604,0.4067787639
-28.9651743351,-7.3404892012,1506365275.89586,0.022400856,0.6209385246,1.3615975192
-28.8228357016,-6.7877102505,1506365275.9146,0.0187430382,0.1423386335,0.5527789507
-28.4948061497,-6.052897306,1506365275.93713,0.0225241184,0.3280295519,0.7348129446
-28.316414773,-5.4579405672,1506365275.956,0.0188758373,0.1783913767,0.5949567387
-28.4449511898,-4.8420704875,1506365275.9846,0.0286009312,0.1285364169,0.6158700797
-28.1446183963,-4.5495887266,1506365276.00473,0.0201210976,0.3003327935,0.2924817609
-28.3066675139,-4.3080535568,1506365276.02598,0.0212540627,0.1620491175,0.2415351698
-27.8778924363,-4.1722361284,1506365276.04587,0.0198879242,0.4287750776,0.1358174285
-28.0574422503,-4.0333855964,1506365276.06711,0.0212440491,0.179549814,0.138850532
-28.5359481889,-3.4652301325,1506365276.0885,0.0213899612,0.4785059386,0.5681554639
-28.0303159682,-3.44515926,1506365276.10713,0.0186300278,0.5056322208,0.0200708724
-27.9666177368,-3.137035918,1506365276.12848,0.021351099,0.0636982313,0.3081233421
-28.0337495537,-2.907904661,1506365276.14724,0.0187540054,0.0671318168,0.229131257
-27.4224260635,-2.4627365258,1506365276.16848,0.0212469101,0.6113234902,0.4451681352
-26.9185524843,-1.9260650288,1506365276.18849,0.0200049877,0.5038735791,0.536671497
-26.8520178227,-1.4152999052,1506365276.20849,0.0199990273,0.0665346617,0.5107651236
-26.5402622206,-1.335414899,1506365276.22961,0.0211229324,0.3117556021,0.0798850061
-26.3556808205,-1.4435011288,1506365276.24849,0.0188770294,0.1845814,0.1080862297
-26.2678687659,-1.416799848,1506365276.26973,0.0212419033,0.0878120546,0.0267012808
-26.0353808837,-1.3926761301,1506365276.29093,0.0212039948,0.2324878823,0.0241237179
-25.6688250053,-1.579149361,1506365276.31211,0.0211751461,0.3665558784,0.1864732309
-25.7192832975,-1.8341447613,1506365276.33224,0.0201289654,0.0504582922,0.2549954002
-25.6475974379,-1.92513998,1506365276.351,0.0187621117,0.0716858596,0.0909952187
-25.5627901067,-2.1839235253,1506365276.37098,0.0199818611,0.0848073312,0.2587835453
-25.5739842717,-2.179443543,1506365276.39225,0.0212700367,0.011194165,0.0044799823
-25.8131392799,-2.2654962729,1506365276.41353,0.0212750435,0.2391550082,0.0860527299
-25.764728071,-2.2243513054,1506365276.43226,0.0187358856,0.0484112089,0.0411449675
-25.9098783051,-2.3916915525,1506365276.4535,0.0212359428,0.1451502341,0.1673402471
-26.1732590389,-2.4179919154,1506365276.47225,0.0187511444,0.2633807338,0.0263003629
-26.1096689989,-2.8329856977,1506365276.49475,0.0224969387,0.0635900401,0.4149937822
-25.955977814,-3.3775665519,1506365276.51348,0.0187299252,0.1536911849,0.5445808543
-26.1862141128,-3.5257123744,1506365276.53348,0.0200080872,0.2302362987,0.1481458225
-25.8264107557,-3.8782492072,1506365276.55348,0.0199990273,0.3598033571,0.3525368327
-26.1267971121,-4.6348326264,1506365276.57348,0.0199999809,0.3003863564,0.7565834192
-25.8889764978,-5.1390972963,1506365276.59348,0.0199930668,0.2378206143,0.50426467
-25.7877152664,-5.3992371515,1506365276.6147,0.0212218761,0.1012612314,0.2601398552
-26.1684103903,-5.9223953984,1506365276.636,0.021296978,0.3806951239,0.5231582468
-26.1737896697,-6.5812948109,1506365276.65467,0.0186741352,0.0053792794,0.6588994125
-26.2641019305,-6.865962629,1506365276.67472,0.0200500488,0.0903122608,0.2846678181
-26.5693022162,-7.4619709186,1506365276.70849,0.0337669849,0.3052002856,0.5960082896
-26.5655440068,-7.7764343448,1506365276.72723,0.0187468529,0.0037582094,0.3144634262
-26.6432416491,-8.2322762041,1506365276.74598,0.0187461376,0.0776976423,0.4558418593
-26.4218362594,-8.544004598,1506365276.7685,0.0225198269,0.2214053897,0.3117283939
-26.9506775845,-8.9850640976,1506365276.79725,0.0287461281,0.5288413251,0.4410594996
-26.748508587,-9.4736208281,1506365276.81729,0.0200440884,0.2021689975,0.4885567305
-27.1871093435,-9.8739522139,1506365276.8385,0.0212078094,0.4386007565,0.4003313858
-26.7689255563,-10.4822787632,1506365276.8585,0.0199999809,0.4181837872,0.6083265493
-26.9530489708,-10.6547121811,1506365276.8785,0.0199999809,0.1841234145,0.1724334179
-26.8962240138,-11.1715095387,1506365276.90098,0.0224840641,0.056824957,0.5167973576
-27.1373715943,-11.368629559,1506365276.91977,0.0187880993,0.2411475805,0.1971200203
-27.1642954816,-11.4375182193,1506365276.93848,0.018707037,0.0269238873,0.0688886603
-27.333093621,-11.6338243199,1506365276.95849,0.0200138092,0.1687981394,0.1963061006
-27.1653400518,-11.8434720472,1506365276.97975,0.0212590694,0.1677535692,0.2096477273
-27.4490965191,-12.0674872537,1506365276.99848,0.0187289715,0.2837564673,0.2240152066
-27.7337400855,-12.1931707364,1506365277.02974,0.0312590599,0.2846435665,0.1256834827
-27.6601567884,-12.2082539251,1506365277.05098,0.0212409496,0.0735832972,0.0150831886
-27.5389150459,-12.3034133051,1506365277.07098,0.020001173,0.1212417424,0.09515938
-27.9917016795,-12.4873823444,1506365277.09098,0.0199999809,0.4527866336,0.1839690392
-28.2040340874,-12.7880342563,1506365277.11099,0.0200128555,0.2123324079,0.300651912
-27.9993412104,-12.9263764266,1506365277.13225,0.0212550163,0.204692877,0.1383421702
-27.9643440608,-13.2597029525,1506365277.15349,0.0212430954,0.0349971496,0.3333265259
-28.1456220835,-13.5182333352,1506365277.17225,0.0187568665,0.1812780227,0.2585303827
-28.3642743355,-14.0905237574,1506365277.19225,0.0199990273,0.218652252,0.5722904222
-28.1934152478,-14.2973185157,1506365277.21474,0.0224969387,0.1708590877,0.2067947583
-28.1135106574,-14.3359737125,1506365277.23349,0.0187501907,0.0799045904,0.0386551968
-28.0013268922,-14.6259226477,1506365277.25598,0.0224838257,0.1121837653,0.2899489352
-27.7278143456,-14.8555794385,1506365277.27724,0.0212650299,0.2735125465,0.2296567908
-27.2701891202,-14.748431163,1506365277.29472,0.0174789429,0.4576252254,0.1071482756
-26.9521661261,-14.9024273557,1506365277.31472,0.0200021267,0.3180229941,0.1539961928
-26.3888122984,-14.9277313144,1506365277.33472,0.0199980736,0.5633538277,0.0253039587
-26.4134944623,-14.8581320304,1506365277.35848,0.0237569809,0.024682164,0.069599284
-26.1374310032,-15.1408557592,1506365277.37719,0.0187158585,0.2760634592,0.2827237288
-26.0899868198,-15.2758237117,1506365277.39596,0.0187680721,0.0474441834,0.1349679525
-25.9216382403,-15.2945299802,1506365277.41597,0.0200099945,0.1683485795,0.0187062685
-25.8051424658,-15.3127574733,1506365277.43599,0.0200200081,0.1164957746,0.0182274931
-25.9829878963,-15.5661025111,1506365277.45851,0.0225200653,0.1778454306,0.2533450378
-25.4567588216,-15.7732393811,1506365277.47725,0.0187389851,0.5262290747,0.20713687
-25.5566101678,-15.9629668549,1506365277.50725,0.0299999714,0.0998513462,0.1897274738
-25.6366516803,-16.3235487229,1506365277.52848,0.0212318897,0.0800415125,0.360581868
-25.456679361,-16.683941755,1506365277.5497,0.0212161541,0.1799723193,0.3603930321
-25.5759338001,-16.8827830324,1506365277.57095,0.0212469101,0.1192544391,0.1988412774
-26.0427615703,-17.1043479515,1506365277.58973,0.0187821388,0.4668277702,0.2215649191
-26.2767979616,-17.2534087836,1506365277.6097,0.0199668407,0.2340363913,0.1490608321
-26.3833604316,-17.5309276649,1506365277.62969,0.0199940205,0.10656247,0.2775188812
-26.6376031446,-17.8257945894,1506365277.64968,0.0199940205,0.254242713,0.2948669245
-26.1434181519,-17.9080566696,1506365277.68219,0.032501936,0.4941849927,0.0822620802
-26.0738278615,-17.874905096,1506365277.70093,0.0187489986,0.0695902905,0.0331515736
-26.1196937741,-17.9773367903,1506365277.72093,0.0199999809,0.0458659126,0.1024316943
-26.0285196278,-18.0873180171,1506365277.74094,0.020001173,0.0911741463,0.1099812268
-25.9036372592,-17.9692465643,1506365277.76219,0.0212519169,0.1248823686,0.1180714528
-25.7180179252,-17.9817428389,1506365277.79219,0.0299999714,0.185619334,0.0124962746
-25.5633997044,-17.8905520784,1506365277.81219,0.0200030804,0.1546182208,0.0911907604
-25.2440319314,-18.028246188,1506365277.83232,0.0201318264,0.319367773,0.1376941095
-25.1822297651,-17.9182120133,1506365277.86344,0.0311222076,0.0618021663,0.1100341746
-25.1067684611,-18.0626290142,1506365277.88342,0.0199728012,0.075461304,0.1444170009
-25.0407318882,-18.1833263481,1506365277.90468,0.0212671757,0.0660365728,0.1206973339
-24.8084278026,-18.2958259561,1506365277.92468,0.0199999809,0.2323040857,0.1124996081
-24.5246277661,-18.5012038904,1506365277.94469,0.0200009346,0.2838000365,0.2053779342
-24.7275413868,-18.7419861789,1506365277.96593,0.0212500095,0.2029136207,0.2407822886
-24.7390266573,-18.9648938484,1506365277.9847,0.0187630653,0.0114852705,0.2229076694
-24.6335000066,-20.0190183862,1506365278.00719,0.022495985,0.1055266507,1.0541245379
-24.7863559295,-20.3221833304,1506365278.02594,0.0187499523,0.1528559229,0.3031649441
-24.8494590484,-20.6614679974,1506365278.04595,0.0200018883,0.0631031189,0.339284667
-24.466122827,-21.1256545709,1506365278.06719,0.0212390423,0.3833362214,0.4641865735
-24.9842824334,-22.0157255605,1506365278.09718,0.0299999714,0.5181596064,0.8900709896
-25.1583519166,-22.6634204389,1506365278.11842,0.0212302208,0.1740694832,0.6476948784
-25.1272293554,-22.889383677,1506365278.13842,0.0200049877,0.0311225612,0.2259632381
-25.0606337729,-23.1365122698,1506365278.15719,0.0187678337,0.0665955825,0.2471285928
-25.2952471459,-23.3351450311,1506365278.17968,0.0224909782,0.234613373,0.1986327613
-86.44826597,-58.8602357136,1506365278.19843,0.0187530518,61.1530188241,35.5250906825
-24.7221853786,-23.7393306073,1506365278.21843,0.0200021267,61.7260805914,35.1209051063
-24.6833896826,-23.950746399,1506365278.23843,0.0199978352,0.038795696,0.2114157918
-24.3687199267,-23.9220398296,1506365278.26218,0.0237500668,0.3146697558,0.0287065694
-24.1035810909,-23.8003424285,1506365278.29093,0.0287508965,0.2651388358,0.1216974011
-23.713660919,-23.7020916821,1506365278.30968,0.018748045,0.3899201719,0.0982507464
-23.5881148696,-23.944856316,1506365278.33093,0.0212490559,0.1255460494,0.2427646339
-23.3282376336,-23.6712750152,1506365278.35218,0.0212459564,0.2598772361,0.2735813008
-23.3621883121,-23.6392399817,1506365278.37094,0.0187590122,0.0339506785,0.0320350335
-23.5605244076,-23.6870563669,1506365278.39217,0.0212330818,0.1983360955,0.0478163852
-23.0957131156,-23.7514773209,1506365278.41218,0.0200090408,0.4648112919,0.064420954
-22.9370766718,-23.5699238224,1506365278.43219,0.0200078487,0.1586364439,0.1815534985
-23.1360600549,-23.5639292265,1506365278.45219,0.0200021267,0.1989833832,0.0059945958
-23.2678599488,-23.3113299777,1506365278.47469,0.0225038528,0.1317998938,0.2525992488
-23.2123465325,-23.2630079296,1506365278.5072,0.0325059891,0.0555134163,0.0483220481
-23.5767281281,-22.9078393801,1506365278.53344,0.0262451172,0.3643815956,0.3551685495
-23.0407870095,-22.5603646207,1506365278.55348,0.0200400352,0.5359411186,0.3474747594
-23.2633446008,-22.1389930102,1506365278.57593,0.0224518776,0.2225575914,0.4213716105
-23.3673518868,-21.9139490248,1506365278.59471,0.0187711716,0.104007286,0.2250439854
-23.254104745,-21.7523569487,1506365278.61469,0.0199868679,0.1132471419,0.1615920761
-23.2394874994,-21.3430984317,1506365278.6347,0.020004034,0.0146172455,0.409258517
-22.7754199544,-20.5538792766,1506365278.65474,0.0200400352,0.464067545,0.7892191551
-22.700286355,-20.0929070333,1506365278.67594,0.0212068558,0.0751335994,0.4609722434
